id	label_en	synonym_en	label_ja	synonym_ja
1200801	[指定] Glutaric acidemia type 2	Glutaric acidaemia type 2|Multiple acyl-CoA dehydrogenase deficiency|GA2	[指定] グルタル酸血症２型	
1200802	[指定] Urea cycle disorder		[指定] 尿素サイクル異常症	
1200809	[指定] Lysinuric protein intolerance		[指定] リジン尿性蛋白不耐症	
1200810	[指定] Hereditary folate malabsorption	Congenital folate malabsorption	[指定] 先天性葉酸吸収不全症	
1200811	[指定] Porphyria		[指定] ポルフィリン症	
1200820	[指定] Multiple carboxylase deficiency		[指定] 複合カルボキシラーゼ欠損症	
1200823	[指定] Muscle glycogen storage disease	Glycogen storage disease type VII|Skeletal muscle glycogenosis|Muscular glycogenosis	[指定] 筋型糖原病	
1200838	[指定] Hepatic glycogen storage disease	Hepatic glycogenosis	[指定] 肝型糖原病	
1200851	[指定] Galactose-1-phosphate uridyltransferase deficiency	Galactose-1-phosphate uridylyltransferase deficiency|Galactosemia type 1|GALT deficiency	[指定] ガラクトース-1-リン酸ウリジルトランスフェラーゼ欠損症	GALT欠損症|ガラクトース血症I 型
1200852	[指定] Lecithin cholesterol acyltransferase deficiency	LCAT deficiency	[指定] レシチンコレステロールアシルトランスフェラーゼ欠損症	LCAT欠損症
1200853	[指定] Sitosterolemia	Sitosterolaemia	[指定] シトステロール血症	
1200854	[指定] Tangier disease		[指定] タンジール病	Tangier病
1200855	[指定] Primary hyperchylomicronemia	Primary hyperchylomicronaemia	[指定] 原発性高カイロミクロン血症	
1200856	[指定] Cerebrotendinous xanthomatosis	CTX	[指定] 脳腱黄色腫症	27-ヒドロキシラーゼ欠損症
1200857	[指定] Abetalipoproteinemia	Abetalipoproteinaemia	[指定] 無βリポタンパク血症	MTP欠損症
1200858	[指定] Lipodystrophy		[指定] 脂肪萎縮症	脂肪異栄養症
1200863	[指定] Familial Mediterranean fever	FMF	[指定] 家族性地中海熱	
1200866	[指定] Hyper IgD syndrome	Hyperimmunoglobulinemia D and periodic fever syndrome|Mevalonate kinase deffiency|MKD|HIDS	[指定] 高IgD症候群	メバロン酸キナーゼ欠損症
1200867	[指定] Nakajo-Nishimura syndrome	"Autoinflammation, lipodystrophy, and dermatosis syndrome|CANDLE syndrome|Chronic atypical neutrophilic dermatosis with lipodystrophy and elevated temperature syndrome|JMP syndrome|Joint contractures, muscle atrophy, microcytic anemia, and panniculitis induced lipodystrophy"	[指定] 中條・西村症候群	脂肪異栄養症および発熱を伴う慢性非典型的好中球性皮膚疾患症候群|関節拘縮、筋委縮、小球性貧血、脂肪異栄養症誘因性脂肪織炎
1200868	"[指定] Pyogenic arthritis, pyoderma gangrenosum, acne syndrome"	"PAPA syndrome|Pyogenic arthritis, pyoderma gangrenosum and acne syndrome"	[指定] 化膿性無菌性関節炎・壊疽性膿皮症・アクネ症候群	PAPA症候群
1200869	[指定] Chronic recurrent multifocal osteomyelitis	CRMO	[指定] 慢性再発性多発性骨髄炎	CRMO
1200870	[指定] Ankylosing spondylitis	Spondylarthritis ankylopoietica	[指定] 強直性脊椎炎	
1200871	[指定] Fibrodysplasia ossificans progressiva	FOP	[指定] 進行性骨化性線維異形成症	FOP
1200872	[指定] Congenital scoliosis with rib anomalies	Congenital scoliosis with rib anomaly	[指定] 肋骨異常を伴う先天性側弯症	
1200873	[指定] Osteogenesis imperfecta		[指定] 骨形成不全症	
1200874	[指定] Thanatophoric dysplasia	TD	[指定] タナトフォリック骨異形成症	
1200877	[指定] Achondroplasia		[指定] 軟骨無形成症	
1200878	[指定] Lymphangiomatosis / Gorham-Stout disease	Lymphangiomatosis/Gorham disease	[指定] リンパ管腫症/ゴーハム病	
1200881	[指定] Giant lymphatic malformation (cervicofacial lesion)	Huge lymphatic malformation|Huge lymphatic malformation with cervicofacial lesion	[指定] 巨大リンパ管奇形（頚部顔面病変）	
1200882	"[指定] Giant venous malformation (cervical, oral and oropharyngeal diffuse lesion)"	"Huge venous malformation|Huge venous malformation with cervical, oral and pharyngeal diffuse lesion"	[指定] 巨大静脈奇形（頚部口腔咽頭びまん性病変）	
1200883	[指定] Huge arteriovenous malformation with cervicofacial or limb lesion	gigantic arteriovenous malformation (cervicofacial/limb lesion)	[指定] 巨大動静脈奇形（頚部顔面又は四肢病変）	
1200884	[指定] Klippel-Trenaunay-Weber syndrome	Klippel-Trénanay-Weber syndrome	[指定] クリッペル・トレノネー・ウェーバー症候群	
1200885	[指定] Congenital dyserythropoietic anemia	Congenital dyserythropoietic anaemia|CDA	[指定] 先天性赤血球形成異常性貧血	
1200889	[指定] Acquired pure red cell aplasia		[指定] 後天性赤芽球癆	
1200890	[指定] Diamond-Blackfan anemia	Diamond-Blackfan anaemia|Congenital red cell aplasia	[指定] ダイアモンド・ブラックファン貧血	先天性赤芽球癆|Diamond-Blackfan貧血
1200891	[指定] Fanconi anemia	Fanconi anaemia	[指定] ファンコニ貧血	
1200892	[指定] Hereditary sideroblastic anemia	Hereditary sideroblastic anaemia	[指定] 遺伝性鉄芽球性貧血	
1200893	[指定] Epstein syndrome		[指定] エプスタイン症候群	Epstein症候群
1200896	[指定] Autoimmune acquired coagulation factor deficiency	AiCFD	[指定] 自己免疫性後天性凝固因子欠乏症	
1200901	[指定] Cronkhite-Canada syndrome		[指定] クロンカイト・カナダ症候群	Cronkhite-Canada症候群
1200902	[指定] Chronic nonspecific multiple ulcers of the small intestine	Chronic enteropathy associated with SLCO2A1|CEAS	[指定] 非特異性多発性小腸潰瘍症	
1200903	[指定] Hirschsprung disease	Hirschsprung Disease (Entire Colon type / Extensive type)|Hirschsprung's disease	[指定] ヒルシュスプルング病	Hirschsprung病
1200909	[指定] Cloacal exstrophy		[指定] 総排泄腔外反症	
1200910	[指定] Persistent cloaca		[指定] 総排泄腔遺残	
1200911	[指定] Congenital diaphragmatic hernia	CDH	[指定] 先天性横隔膜ヘルニア	
1200912	[指定] Infantile giant hepatic hemangiomas	Infantile giant hepatic haemangiomas	[指定] 乳幼児肝巨大血管腫	
1200913	[指定] Biliary atresia	BA	[指定] 胆道閉鎖症	
1200918	[指定] Alagille syndrome	AGS	[指定] アラジール症候群	Alagille症候群
1200921	[指定] Hereditary pancreatitis		[指定] 遺伝性膵炎	
1200922	[指定] Cystic fibrosis	CF	[指定] 嚢胞性線維症	
1200923	[指定] IgG4-related disease	IgG4-RD	[指定] IgG4関連疾患	
1200931	[指定] Macular dystrophy		[指定] 黄斑ジストロフィー	
1200940	[指定] Leber hereditary optic neuropathy	LHON	[指定] レーベル遺伝性視神経症	レーベル病
1200941	[指定] Usher syndrome		[指定] アッシャー症候群	Usher症候群
1200945	[指定] Juvenile bilateral sensorineural hearing loss	Juvenile-onset bilateral sensorineural hearing loss	[指定] 若年発症型両側性感音難聴	
1200946	[指定] Delayed endolymphatic hydrops		[指定] 遅発性内リンパ水腫	
1200947	[指定] Eosinophilic sinusitis		[指定] 好酸球性副鼻腔炎	
1200948	[指定] Canavan disease		[指定] カナバン病	
1200949	[指定] Progressive leukoencephalopathy	Leukoencephalopathy	[指定] 進行性白質脳症	
1200953	[指定] Progressive myoclonus epilepsy	PME	[指定] 進行性ミオクローヌスてんかん	
1200957	[指定] Congenital anomalies syndrome	Malformative syndrome|Congenital malformation syndrome	[指定] 先天異常症候群	
1200962	[指定] Congenital tricuspid stenosis	Tricuspid atresia|Congenital tricuspid atresia|Congenital tricuspid valve stenosis	[指定] 先天性三尖弁狭窄症	
1200963	[指定] Congenital mitral stenosis	Mitral stenosis|Mitral valve stenosis|Congenital mitral valve stenosis	[指定] 先天性僧帽弁狭窄症	
1200964	[指定] Congenital pulmonary vein stenosis	Congenital pulmonary venous obstruction	[指定] 先天性肺静脈狭窄症	
1200965	[指定] Vascular sling	PA sling|Pulmonary artery sling	[指定] 左肺動脈右肺動脈起始症	
1200966	[指定] Nail-patella syndrome/LMX1B-associated nephropathy		[指定] ネイルパテラ症候群（爪膝蓋骨症候群）／ＬＭＸ１Ｂ関連腎症	Nail-patella症候群
1200969	[指定] Carnitine cycle disorders		[指定] カルニチン回路異常症	
1200974	[指定] Trifunctional protein deficiency	mitochondrial trifunctional protein deficiency|TFP deficiency	[指定] 三頭酵素欠損症	
1200978	[指定] Citrin deficiency		[指定] シトリン欠損症	
1200982	[指定] Sepiapterin reductase deficiency	SRD	[指定] セピアプテリン還元酵素欠損症	ＳＲ欠損症
1200983	[指定] Inherited glycosylphosphatidylinositol deficiency	IGD	[指定] 先天性グリコシルホスファチジルイノシトール欠損症	先天性GPI欠損症
1200984	[指定] Nonketotic hyperglycinemia	Nonketotic hyperglycinaemia|NKH	[指定] 非ケトーシス型高グリシン血症	
1200987	[指定] Beta-ketothiolase deficiency	β-ketothiolase deficiency	[指定] β-ケトチオラーゼ欠損症	
1200988	[指定] Aromatic L-amino acid decarboxylase deficiency		[指定] 芳香族L−アミノ酸脱炭酸酵素欠損症	
1200989	[指定] Methylglutaconic aciduria		[指定] メチルグルタコン酸尿症	
1200993	[指定] Hereditary autoinflammatory syndrome	Hereditary autoinflammatory diseases	[指定] 遺伝性自己炎症疾患	
1200998	[指定] Osteopetrosis		[指定] 大理石骨病	
1200999	"[指定] Idiopathic thrombosis (due to inherited predisposition to thrombosis) (neonates, infants)"		[指定] 特発性血栓症	
1201000	[指定] Anterior segment dysgenesis	ASGD1|ASD	[指定] 前眼部形成異常	
1201001	[指定] Aniridia		[指定] 無虹彩症	
1201002	[指定] Congenital tracheal stenosis/congenital subglottic stenosis		[指定] 先天性気管狭窄症／先天性声門下狭窄症	
1201005	[指定] Idiopathic multicentric Castleman's disease		[指定] 特発性多中心性キャッスルマン病	
1201006	[指定] Gelatinous drop-like corneal dystrophy	GDLD	[指定] 膠様滴状角膜ジストロフィー	
1201007	[指定] Hutchinson-Gilford syndrome	Hutchinson-Gilford progeria syndrome|HGPS	[指定] ハッチンソン・ギルフォード症候群	
1201032	[指定] Cerebral creatine deficiency syndromes	CCDSs	[指定] 脳クレアチン欠乏症候群	
1201036	[指定] Nephronophthisis	NPH	[指定] ネフロン癆	
1201037	[指定] Homozygous familial hypobetalipoproteinemia 1		[指定] 家族性低βリポタンパク血症1（ホモ接合体）	
1201038	[指定] Homocystinuria		[指定] ホモシスチン尿症	
1201042	[指定] Progressive familial intrahepatic cholestasis	PFIC	[指定] 進行性家族性肝内胆汁うっ滞症	
2200001	[小慢] B-cell precursor lymphoblastic leukemia	B-cell precursor lymphoblastic leukaemia	[小慢] 前駆B細胞急性リンパ性白血病	
2200002	[小慢] Mature B-cell lymphoblastic leukemia	Mature B-cell acute lymphoblastic leukemia|Acute lymphoblastic leukemia|ALL	[小慢] 成熟B細胞急性リンパ性白血病	急性リンパ芽球性白血病
2200003	[小慢] T-cell lymphoblastic leukemia	T-cell lymphoblastic leukaemia|Acute lymphoblastic leukemia|ALL	[小慢] T細胞急性リンパ性白血病	急性リンパ芽球性白血病
2200004	[小慢] Acute myeloid leukemia with minimal differentiation	Acute myeloid leukaemia with minimal differentiation	[小慢] 急性骨髄性白血病、最未分化	
2200005	[小慢] Acute myeloid leukemia without maturation	Acute myeloid leukaemia without maturation	[小慢] 成熟を伴わない急性骨髄性白血病	
2200006	[小慢] Acute myeloid leukemia with maturation	Acute myeloid leukaemia with maturation	[小慢] 成熟を伴う急性骨髄性白血病	
2200007	[小慢] Acute promyelocytic leukemia	Acute promyelocytic leukaemia	[小慢] 急性前骨髄球性白血病	
2200008	[小慢] Acute monocytic leukemia	Acute monocytic leukaemia	[小慢] 急性骨髄単球性白血病	
2200009	[小慢] Acute monocytic leukemia	Acute monocytic leukaemia	[小慢] 急性単球性白血病	
2200010	[小慢] Acute erythremia	Acute erythraemia|Di Guglielmo's disease	[小慢] 急性赤白血病	
2200011	[小慢] Acute megakaryoblastic leukemia	Acute megakaryoblastic leukaemia	[小慢] 急性巨核芽球性白血病	
2200012	[小慢] NK cell leukemia	NK cell leukaemia	[小慢] NK細胞白血病	ナチュラルキラー細胞白血病
2200013	[小慢] Chronic myeloid leukemia	Chronic myeloid leukaemia|CML| Chronic myelogenous leukemia	[小慢] 慢性骨髄性白血病	
2200014	[小慢] Chronic myelomonocytic leukemia	Chronic myelomonocytic leukaemia|CMML	[小慢] 慢性骨髄単球性白血病	
2200015	[小慢] Juvenile myelomonocytic leukemia	Juvenile myelomonocytic leukaemia|JMML	[小慢] 若年性骨髄単球性白血病	JMML
2200016	[小慢] Other leukemia	Other leukaemia	[小慢] 1から15までに掲げるもののほか、白血病	
2200019	[小慢] Myelodysplastic syndrome	MDS	[小慢] 骨髄異形成症候群	MDS
2200020	[小慢] Mature B-cell lymphoma	B-NHL	[小慢] 成熟B細胞リンパ腫	B-NHL
2200021	[小慢] Anaplastic large cell lymphoma	ALCL	[小慢] 未分化大細胞リンパ腫	ALCL
2200022	[小慢] Precursor B lymphoblastic lymphoma		[小慢] Bリンパ芽球性リンパ腫	
2200023	[小慢] Precursor T lymphoblastic lymphoma		[小慢] Tリンパ芽球性リンパ腫	
2200024	[小慢] Hodgkin lymphoma	HL	[小慢] ホジキンリンパ腫	Hodgkinリンパ腫
2200025	[小慢] Other malignant lymphomas		[小慢] 18から22までに掲げるもののほか、リンパ腫	
2200031	[小慢] Langerhans cell histiocytosis	LCH	[小慢] ランゲルハンス細胞組織球症	Langerhans細胞組織球症
2200032	[小慢] Hemophagocytic lymphohistiocytosis	HLH|Haemophagocytic lymphohistiocytosis	[小慢] 血球貪食性リンパ組織球症	HLH
