id	label_en	synonym_en	label_ja	synonym_ja	OMIM	Orphanet
MONDO:0024503	digestive system neuroendocrine neoplasm	"GEP-NET|GEP tumours|GEP tumors|carcinoid tumour|carcinoid tumor|GEP-NEN|alimentary part of gastrointestinal system NET|digestive system neuroendocrine tumor|carcinoid tumor of digestive system|digestive system neuroendocrine tumour|neuroendocrine neoplasm of digestive system|gastroenteropancreatic endocrine tumour|alimentary part of gastrointestinal system neuroendocrine tumor, well differentiated, low or intermediate grade|gastro-enteropancreatic neuroendocrine tumour|gastroenteropancreatic endocrine tumor|gastrointestinal neuroendocrine neoplasm|digestive system NET|digestive system neuroendocrine neoplasm|gastrointestinal system neuroendocrine neoplasm|alimentary part of gastrointestinal system neuroendocrine tumor|gastroenteropancreatic neuroendocrine neoplasm|carcinoid tumour of digestive system|alimentary part of gastrointestinal system neuroendocrine tumour|digestive system neuroendocrine tumor, well differentiated, low or intermediate grade|gastro-enteropancreatic neuroendocrine tumor|neuroendocrine neoplasm of alimentary part of gastrointestinal system|alimentary part of gastrointestinal system neuroendocrine neoplasm"	膵消化管神経内分泌腫瘍			Orphanet:100092
MONDO:0024504	enterochromaffin cell serotonin-producing pancreatic neuroendocrine tumor	"serotonin-producing neuroendocrine tumour of pancreas|serotonin-producing neuroendocrine tumor of pancreas|carcinoid neoplasm of pancreas|pancreatic serotonin producing tumour|serotonin-producing pancreatic NET|serotonin-producing PNET|pancreatic serotonin producing neoplasm|enterochromaffin cell serotonin-producing pancreatic neuroendocrine tumor|EC cell, serotonin producing pancreatic NET|EC cell, serotonin producing pancreatic neuroendocrine tumour|pancreatic carcinoid tumor|serotonin-producing tumour of pancreas|serotonin-producing tumor of the pancreas|serotonin-producing pancreatic neuroendocrine tumor|serotonin-producing tumour of the pancreas|pancreatic serotonin producing tumor|carcinoid tumor of pancreas|EC cell, serotonin producing pancreatic neuroendocrine tumor|carcinoid tumour of pancreas|serotonin-producing pancreatic neuroendocrine tumour|carcinoid tumour of the pancreas|carcinoid tumor of the pancreas|carcinoid neoplasm of the pancreas|pancreatic carcinoid tumour|serotonin-producing tumor of pancreas"	腸クロム親和性細胞セロトニン産生性膵神経内分泌腫瘍			Orphanet:506090
MONDO:0024506	Adams-Oliver syndrome 1	"aplasia cutis congenita, congenital heart defect, and frontonasal cysts|absence defect of limbs, scalp, and skull|AOS|aplasia cutis congenita with terminal transverse limb defects|congenital scalp defects with distal limb reduction anomalies|ARHGAP31 Adams-Oliver syndrome|Adams-Oliver syndrome caused by mutation in ARHGAP31|AOS1|Adams-Oliver syndrome 1"	Adams-Oliver 症候群1		OMIM:100300	
MONDO:0024507	aniridia 1	"cataract, congenital, with late-onset corneal dystrophy|aniridia II|aniridia II, formerly|aniridia|aniridia 1|cataract with late-onset corneal dystrophy|AN1"	無虹彩症1		OMIM:106210	
MONDO:0024508	"epilepsy, hot water, 1"		"てんかん, 温水, 1"		OMIM:613339	
MONDO:0024512	"spondyloarthropathy, susceptibility to"	SPDA	"脊椎関節症, 感受性"		OMIMPS:106300	
MONDO:0024516	familial acne inversa	hereditary hidradenitis suppurativa|ACNINV|familial hidradenitis suppurativa	家族性反対型ざ瘡	家族性反転型ざ瘡|家族性化膿性汗腺炎	OMIMPS:142690	
MONDO:0024517	schwannomatosis 1	"schwannomatosis-1, susceptibility to|SCHWANNOMATOSIS 1|neurilemmomatosis, congenital cutaneous|SWNTS1|schwannomatosis, somatic"	神経鞘腫症 1		OMIM:162091	
MONDO:0024518	reactive thrombocytosis	secondary thrombocytosis	反応性血小板増加症			
MONDO:0024519	renal hypodysplasia/aplasia 1	"hereditary renal aplasia|renal dysplasia, megalocystis, and sirenomelia|renal adysplasia|renal aplasia|Selig Benacerraf Greene syndrome|renal agenesis|RHDA1|renal hypodysplasia/aplasia 1"	腎低異形成/無形成1		OMIM:191830	
MONDO:0024520	renal hypodysplasia/aplasia 3	renal hypodysplasia/aplasia 3|RHDA3	腎低異形成/無形成3		OMIM:617805	
MONDO:0024521	"aortic aneurysm, familial abdominal, 1"	"abdominal aortic aneurysm|aneurysm, abdominal aortic|aortic aneurysm, familial abdominal, 1|aortic aneurysm, familial abdominal 1|AAA1"	"大動脈瘤, 家族性腹部 1 (AAA) (AAA1)"		OMIM:100070	
MONDO:0024522	"amyloidosis, primary localized cutaneous, 1"	"PCA|lichen amyloidosis, familial|amyloidosis, familial cutaneous lichen|amyloidosis 9|OSMR primary cutaneous amyloidosis|amyloidosis, primary localized cutaneous, type 1|amyloidosis, primary localized cutaneous, 1|PLCA1|primary cutaneous amyloidosis caused by mutation in OSMR|amyloidosis, primary localised cutaneous, type 1|amyloidosis, primary cutaneous, 1"	"アミロイドーシス, 原発性皮膚限局性, 1"		OMIM:105250	
MONDO:0024523	aortic valve disease 1	"aortic valve disease|aortic valve, bicuspid|aortic stenosis, calcific|aortic valve, calcification of|bicuspid aortic valve|aortic valve disease 1|aortic valve disease caused by mutation in NOTCH1|AOVD1|Notch1 aortic valve disease|aortic valve disease caused by mutation in Notch1|NOTCH1 aortic valve disease"	大動脈弁疾患1		OMIM:109730	
MONDO:0024524	dyschromatosis universalis hereditaria 1	dyschromatosis universalis hereditaria 1|DUH1	遺伝性全身性異色症1		OMIM:127500	
MONDO:0024525	Fanconi renotubular syndrome 1	adult Fanconi syndrome|Fanconi syndrome without cystinosis|renal Fanconi syndrome|Fanconi renotubular syndrome|Luder-Sheldon syndrome|Fanconi renotubular syndrome 1|primary Fanconi renal syndrome|primary Fanconi renotubular syndrome|DeToni-Debrテゥ-Fanconi syndrome|FRTS1	ファンコニ尿細管症候群1	Fanconi尿細管症候群1|ファンコニ腎尿細管症候群1	OMIM:134600	
MONDO:0024526	Zimmermann-Laband syndrome 1	"fibromatosis, gingival, with abnormal fingers, fingernails, Nose, and ears, and splenomegaly|Laband syndrome|KCNH1 Zimmermann-Laband syndrome|Laband Syndrome|Zimmermann-Laband syndrome 1|ZLS1|Zimmermann-Laband syndrome caused by mutation in KCNH1"	Zimmermann-Laband 症候群 1		OMIM:135500	
MONDO:0024527	glomerulopathy with fibronectin deposits 1	"lobular glomerulopathy, familial|glomerulopathy with giant fibrillar deposits|GFND1|glomerulopathy with fibronectin deposits 1"	糸球体症-フィブロネクチン沈着 1		OMIM:137950	
MONDO:0024528	"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 1"	"autosomal dominant progressive external ophthalmoplegia caused by mutation in POLG|progressive external ophthalmoplegia, autosomal dominant 1|progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 1|POLG autosomal dominant progressive external ophthalmoplegia|PEOA1"	"ミトコンドリアDNA欠失を伴う進行性外眼筋麻痺, 常染色体顕性1"	"ミトコンドリアDNA欠失を伴う進行性外眼筋麻痺, 常染色体優性1"	OMIM:157640	
MONDO:0024529	MVP1	"mitral valve prolapse, familial, X-linked|myxomatous mitral valve prolapse 1|prolapsed mitral valve|mitral valve prolapse, myxomatous 1|mitral valve prolapse, familial|barlow syndrome|mitral regurgitation, familial|floppy mitral valve|myxomatous valvular disease, familial|mitral valve prolapse 1|click-murmur syndrome|PMV|MVP1"	僧帽弁逸脱 1		OMIM:157700	
MONDO:0024530	Bethlem myopathy 1A	"Bethlem myopathy|BTHLM1|myopathy, benign congenital, with contractures|muscular dystrophy, benign congenital|Bethlem myopathy 1"	Bethlem ミオパチー1A		OMIM:158810	
MONDO:0024531	"myopathy, tubular aggregate, 1"		"ミオパチー, 筋細管集合性, 1"		OMIM:160565	
MONDO:0024532	otofaciocervical syndrome 1	OFC1|OTFCS|OFC|otofaciocervical syndrome|EYA1 otofaciocervical syndrome|otofaciocervical syndrome 1|otofaciocervical syndrome caused by mutation in EYA1	耳顔頚部症候群 1		OMIM:166780	
MONDO:0024533	"pulmonary hypertension, primary, 1"	"Pph1 with Hht|pulmonary hypertension, primary, Fenfluramine-associated|pulmonary hypertension, primary, 1, with hereditary hemorrhagic telangiectasia|pulmonary arterial hypertension|pulmonary hypertension, primary, Dexfenfluramine-associated|PHT|PPH1|pulmonary hypertension, familial primary, 1, with or without HHT|pulmonary hypertension, primary, 1|pulmonary hypertension, primary, fenfluramine or dexfenfluramine-associated|BMPR2 primary pulmonary hypertension|primary pulmonary hypertension caused by mutation in BMPR2"	"肺高血圧, 原発性 (PPH1)"		OMIM:178600	
MONDO:0024534	Dowling-Degos disease 1	DDD|reticular pigment anomaly of flexures|DDD1|KRT5 Dowling-Degos disease|Dowling-Degos disease caused by mutation in KRT5|Dowling-Degos disease 1	ダウリング・デゴス病1		OMIM:179850	
MONDO:0024535	Singleton-Merten syndrome 1	singleton-Merten syndrome 1|SGMRT1|IFIH1 singleton-Merten dysplasia|singleton-Merten dysplasia caused by mutation in IFIH1	Singleton-Merten 症候群1		OMIM:182250	
MONDO:0024536	glucocorticoid deficiency 1	"GCCD1|adrenal unresponsiveness to ACTH|familial glucocorticoid deficiency 1|ACTH resistance|glucocorticoid deficiency 1|glucocorticoid deficiency, due to ACTH unresponsiveness|MC2R familial glucocorticoid deficiency|familial glucocorticoid deficiency caused by mutation in MC2R"	MC2R異常症		OMIM:202200	
MONDO:0024537	Brown-Vialetto-van Laere syndrome 1	"pontobulbar palsy with deafness|BVVLS1|bulbar palsy, progressive, with sensorineural deafness|RTD2|Brown-Vialetto-van Laere syndrome 1|Brown-Vialetto-van Laere syndrome caused by mutation in SLC52A3|SLC52A3 Brown-Vialetto-van Laere syndrome|Riboflavin transporter deficiency 2|Brown-Vialetto-Van Laere syndrome 1|rfvt2-related riboflavin transporter deficiency"	Brown-Vieletto-van Laere 症候群 1		OMIM:211530	Orphanet:572543
MONDO:0024538	"basal ganglia calcification, idiopathic, 1"	"striopallidodentate calcinosis, autosomal dominant, adult-onset|Fahr disease, familial|Fahr disease, familial, formerly|striopallidodentate calcinosis, bilateral|basal ganglia calcification, idiopathic, 3|cerebral calcification, nonarteriosclerotic, idiopathic, adult-onset|basal ganglia calcification, idiopathic, 3, formerly|ferrocalcinosis, cerebrovascular|basal ganglia calcification, idiopathic, 1|idiopathic basal ganglia calcification 1|IBGC1|IBGC2|basal ganglia calcification, idiopathic, type 1|basal ganglia calcification, idiopathic, 2"	家族性特発性基底核石灰化症		OMIM:606656|OMIM:213600	
MONDO:0024539	"choroidal dystrophy, central areolar, 1"	"choroidal dystrophy, central areolar|choroidal sclerosis|CACD1|central areolar choroidal dystrophy caused by mutation in GUCY2D|GUCY2D central areolar choroidal dystrophy|choroidal dystrophy, central areolar 1|choroidal dystrophy, central areolar, 1"	"脈絡膜ジストロフィー, 中心性輪紋状1 (CACD)"		OMIM:215500	
MONDO:0024540	Jervell and Lange-Nielsen syndrome 1	"Cardioauditory syndrome of Jervell and Lange-Nielsen|prolonged QT interval in Ekg and sudden death|deafness, congenital, and functional heart disease|JLNS1|Surdo-Cardiac syndrome|Jervell and Lange-Nielsen syndrome|Jervell and Lange-Nielsen syndrome 1|KCNQ1 Jervell and Lange-Nielsen syndrome|Jervell and Lange-Nielsen syndrome caused by mutation in KCNQ1"	Jervell and Lange- Nielsen 症候群1 (JLNS)		OMIM:220400	
MONDO:0024541	trichohepatoenteric syndrome 1	"diarrhea, syndromic|diarrhea, fatal infantile, with trichorrhexis nodosa|The syndrome|THES1|trichohepatoenteric syndrome 1|tricho-hepato-enteric syndrome caused by mutation in TTC37|TTC37 tricho-hepato-enteric syndrome|TRICHOHEPATOENTERIC syndrome 1"	毛髪肝腸症候群 1		OMIM:222470	
MONDO:0024542	"cerebellar ataxia, intellectual disability, and dysequilibrium syndrome 1"	"cerebellar ataxia, congenital, and intellectual disability, autosomal recessive|cerebellar ataxia and intellectual disability with or without quadrupedal locomotion 1|cerebellar hypoplasia, VLDLR-associated|dysequilibrium syndrome|CAMRQ1|cerebellar ataxia and mental retardation with or without quadrupedal locomotion 1|cerebellar ataxia, mental retardation, and dysequilibrium syndrome 1|cerebellar ataxia, congenital, and mental retardation, autosomal recessive|cerebellar ataxia, mental retardation, and dysequilibrium syndrome type 1|dysequilibrium syndrome caused by mutation in VLDLR|cerebellar ataxia, intellectual disability, and dysequilibrium syndrome type 1|VLDLR dysequilibrium syndrome|cerebellar hypoplasia and mental retardation with or without quadrupedal locomotion 1|cerebellar ataxia, intellectual disability, and dysequilibrium syndrome 1"	"小脳性運動失調, 知的障害, および平衡障害症候群1"		OMIM:224050	
MONDO:0024543	brittle cornea syndrome 1	"dysgenesis Mesodermalis corneae Et sclerae|BCS1|Ehlers-Danlos syndrome, type Vib|Fragilitas oculi with Joint hyperextensibility|corneal fragility, keratoglobus, blue sclerae, Joint hyperextensibility|Ehlers-Danlos syndrome, type Vib, formerly|ZNF469 brittle cornea syndrome|brittle cornea syndrome caused by mutation in ZNF469|brittle cornea syndrome 1"	脆弱角膜症候群1		OMIM:229200	
MONDO:0024545	Miyoshi muscular dystrophy 1	"MMD1|Miyoshi myopathy|MIYOSHI muscular dystrophy 1|muscular dystrophy, distal, late-onset, autosomal recessive|DYSF Miyoshi myopathy|Miyoshi myopathy caused by mutation in DYSF"	三好型筋ジストロフィー1		OMIM:254130	
MONDO:0024546	"hypertrophic osteoarthropathy, primary, autosomal recessive, 1"	"PDP, autosomal recessive|Pho, autosomal recessive|PHOAR1|Touraine-Solente-Gole syndrome|Cranioosteoarthropathy|familial idiopathic osteoarthropathy of childhood|Currarino idiopathic osteoarthropathy|pachydermoperiostosis, autosomal recessive|primary hypertrophic osteoarthropathy caused by mutation in HPGD|hypertrophic osteoarthropathy, primary, autosomal recessive 1|hypertrophic osteoarthropathy, primary, autosomal recessive, 1|HPGD primary hypertrophic osteoarthropathy"	"肥大性骨関節症, 原発性, 常染色体劣性, 1"		OMIM:259100	
MONDO:0024547	pancreatic agenesis 1	"PAGEN1|pancreatic hypoplasia, congenital|Pagen|pancreatic agenesis 1|PDX1 pancreatic agenesis|pancreatic agenesis caused by mutation in PDX1"	膵無発生1		OMIM:260370	
MONDO:0024548	peeling skin syndrome 1	"skin peeling, familial continuous generalised|keratolysis exfoliativa congenita|skin peeling, familial continuous generalized|PSS1|deciduous skin|PSS|inflammatory peeling skin syndrome|generalized peeling skin syndrome type B|PSS type B|peeling skin syndrome caused by mutation in CDSN|peeling skin syndrome type B|peeling skin syndrome 1|generalized deciduous skin type B|generalised deciduous skin type B|generalised peeling skin syndrome type B|CDSN peeling skin syndrome"	皮膚剥脱症候群1		OMIM:270300	Orphanet:263553
MONDO:0024549	microphthalmia with coloboma 1	"microphthalmia, isolated, with coloboma 1|microphthalmia, colobomatous, isolated 1|MCOPCB1"	"小眼球, 単独, コロボーマ性1 (MCOPCB1)"		OMIM:300345	
MONDO:0024550	frontometaphyseal dysplasia 1	"FRONTOMETAPHYSEAL dysplasia 1|Fmd|FMD1|FLNA frontometaphyseal dysplasia|frontometaphyseal dysplasia caused by mutation in FLNA|frontometaphyseal dysplasia 1, X-linked recessive"	前頭骨幹端異形成1		OMIM:305620	
